Country Name,Year,Indicator Name,Value
Cote d'Ivoire,1981,Arable land (% of land area),6.194968553
Cote d'Ivoire,1980,Arable land (% of land area),6.147798742
Cote d'Ivoire,1979,Arable land (% of land area),6.053459119
Cote d'Ivoire,1978,Arable land (% of land area),6.006289308
Cote d'Ivoire,1977,Arable land (% of land area),5.911949686
Cote d'Ivoire,1976,Arable land (% of land area),5.786163522
Cote d'Ivoire,1975,Arable land (% of land area),5.70754717
Cote d'Ivoire,1974,Arable land (% of land area),5.581761006
Cote d'Ivoire,1973,Arable land (% of land area),5.471698113
Cote d'Ivoire,1972,Arable land (% of land area),5.377358491
Cote d'Ivoire,1971,Arable land (% of land area),5.34591195
Cote d'Ivoire,1970,Arable land (% of land area),5.34591195
Cote d'Ivoire,1969,Arable land (% of land area),5.34591195
Cote d'Ivoire,1968,Arable land (% of land area),5.34591195
Cote d'Ivoire,1967,Arable land (% of land area),5.34591195
Cote d'Ivoire,1966,Arable land (% of land area),5.283018868
Cote d'Ivoire,1965,Arable land (% of land area),5.283018868
Cote d'Ivoire,1964,Arable land (% of land area),5.283018868
Cote d'Ivoire,1963,Arable land (% of land area),5.283018868
Cote d'Ivoire,1962,Arable land (% of land area),5.283018868
